車種名,モデル,グレード,支払総額,年式,走行距離,修復歴,ミッション,排気量,取得日時,ソースURL
RC,情報なし,300 Fスポーツ CPO認定中古　三眼LEDヒートブルー白本革,636.1万円,2024(R06),694km,なし,フロアMTモード付8AT,2000CC,2025-06-17T12:23:07.478592,https://www.carsensor.net/usedcar/bLE/s015/index8.html
RC,情報なし,300h Fスポーツ レーダークルーズコントロール,370.9万円,2018(H30),4.7万km,なし,フロアCVT,2500CC,2025-06-17T12:23:07.480019,https://www.carsensor.net/usedcar/bLE/s015/index8.html
RC,情報なし,300 Fスポーツ CPO(認定中古車),515.1万円,2020(R02),2.5万km,なし,フロアMTモード付8AT,2000CC,2025-06-17T12:23:07.482114,https://www.carsensor.net/usedcar/bLE/s015/index8.html
RC,情報なし,300h Fスポーツ TRDエアロ&マフラー SDナビ本革サンルーフ,279万円,2016(H28),9.9万km,なし,フロアCVT,2500CC,2025-06-17T12:23:07.482114,https://www.carsensor.net/usedcar/bLE/s015/index8.html
RC,情報なし,300h Fスポーツ プライム ブラック ムーンルーフ・バックガイドモニター,398万円,2018(H30),3.9万km,なし,フロアMTモード付CVT,2500CC,2025-06-17T12:23:07.485326,https://www.carsensor.net/usedcar/bLE/s015/index8.html
RC,情報なし,350 Fスポーツ 電動シート　オートクルーズコントロール,375.5万円,2016(H28),2万km,なし,フロア8AT,3500CC,2025-06-17T12:23:07.486379,https://www.carsensor.net/usedcar/bLE/s015/index8.html
RC,情報なし,300h Fスポーツ AT PS PW　エアB　キーレス　ETC,269万円,2015(H27),8.3万km,あり,フロアCVT,2500CC,2025-06-17T12:23:07.486379,https://www.carsensor.net/usedcar/bLE/s015/index8.html
RC,情報なし,300 エモーショナル アッシュ CPO認定中古車 特別仕様車 ムーンルーフ,533.5万円,2021(R03),4.4万km,なし,フロア8AT,2000CC,2025-06-17T12:23:07.487803,https://www.carsensor.net/usedcar/bLE/s015/index8.html
RC,情報なし,300h Fスポーツ ワンオーナー　サンルーフ　オレンジキャリ,477.5万円,2019(R01),3.4万km,なし,フロアMTモード付CVT,2500CC,2025-06-17T12:23:07.488853,https://www.carsensor.net/usedcar/bLE/s015/index8.html
RC,情報なし,300 Fスポーツ 本革シートヒーター,367.5万円,2018(H30),3.9万km,なし,フロア8AT,2000CC,2025-06-17T12:23:07.489953,https://www.carsensor.net/usedcar/bLE/s015/index8.html
RC,情報なし,300h Fスポーツ RSR車高調/赤革/20インチ社外アルミ/,265万円,2014(H26),8.3万km,あり,フロアMTモード付CVT,2500CC,2025-06-17T12:23:07.491055,https://www.carsensor.net/usedcar/bLE/s015/index8.html
RC,情報なし,300h Fスポーツ 夏冬タイヤ純正アルミ付き　サンルーフ,458万円,2019(R01),5.7万km,なし,フロアCVT,2500CC,2025-06-17T12:23:07.492501,https://www.carsensor.net/usedcar/bLE/s015/index8.html
RC,情報なし,300 Fスポーツ LSS+ SDナビ メモリ-シ-ト エアシ-ト,480万円,2019(R01),4.6万km,なし,フロアMTモード付8AT,2000CC,2025-06-17T12:23:07.493551,https://www.carsensor.net/usedcar/bLE/s015/index8.html
RC,情報なし,300 Fスポーツ 認定中古車 三眼フルLEDヘッドランプ,535.6万円,2020(R02),2.1万km,なし,フロアMTモード付8AT,2000CC,2025-06-17T12:23:08.942809,https://www.carsensor.net/usedcar/bLE/s015/index9.html
RC,情報なし,300 Fスポーツ 認定中古車　ブラインドスポットモニター,505.6万円,2020(R02),5.2万km,なし,フロアMTモード付8AT,2000CC,2025-06-17T12:23:08.944317,https://www.carsensor.net/usedcar/bLE/s015/index9.html
RC,情報なし,300h Fスポーツ 3眼ライト　TRDエアロダイナミクスPKG,568.4万円,2020(R02),3.9万km,なし,フロアMTモード付CVT,2500CC,2025-06-17T12:23:08.945328,https://www.carsensor.net/usedcar/bLE/s015/index9.html
RC,情報なし,350 バージョンL サンルーフ　シートエアコン　ナビCD/DVD,291.3万円,2014(H26),7万km,なし,フロア8AT,3500CC,2025-06-17T12:23:08.946403,https://www.carsensor.net/usedcar/bLE/s015/index9.html
RC,情報なし,300h Fスポーツ サンルーフ 三眼LEDヘッドライト BSM,応談,2019(H31),7.9万km,なし,フロアMTモード付CVT,2500CC,2025-06-17T12:23:08.947883,https://www.carsensor.net/usedcar/bLE/s015/index9.html
RC,情報なし,300h Fスポーツ TRDフルエアロ TRD四本出しマフラー BSM,応談,2016(H28),8.4万km,あり,フロアMTモード付CVT,2500CC,2025-06-17T12:23:08.949384,https://www.carsensor.net/usedcar/bLE/s015/index9.html
